composite_key,objeto_contrato,valor_contrato,processo_gdf,numero_contrato,raw_text_hash,versao_idx
a9c424b7829d_00150-00003626/2021-88_135/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 1.575,00",00150-00003626/2021-88,135/2021,952f17970994,0
a9c424b7829d_00150-00003627/2021-22_136/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.600,00",00150-00003627/2021-22,136/2021,31bcdbda9100,0
a9c424b7829d_00150-00003632/2021-35_137/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 9.175,00",00150-00003632/2021-35,137/2021,619550910422,0
a9c424b7829d_00150-00003633/2021-80_138/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.775,00",00150-00003633/2021-80,138/2021,4466a197dfa7,0
a9c424b7829d_00150-00003659/2021-28_139/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 7.225,00",00150-00003659/2021-28,139/2021,3ccb143737e7,0
a9c424b7829d_00150-00003662/2021-41_140/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 1.825,00",00150-00003662/2021-41,140/2021,23819a71f46c,0
a9c424b7829d_00150-00003665/2021-85_141/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.975,00",00150-00003665/2021-85,141/2021,5c3f639ba8a4,0
a9c424b7829d_00150-00003670/2021-98_142/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 8.350,00",00150-00003670/2021-98,142/2021,5bc64f2e5741,0
a9c424b7829d_00150-00003672/2021-87_143/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.875,00",00150-00003672/2021-87,143/2021,84e859001eaf,0
a9c424b7829d_00150-00003675/2021-11_144/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 7.175,00",00150-00003675/2021-11,144/2021,122614434140,0
a9c424b7829d_00150-00003677/2021-18_145/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.350,00",00150-00003677/2021-18,145/2021,0e21a71bb48e,0
a9c424b7829d_00150-00003684/2021-10_146/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 9.175,00",00150-00003684/2021-10,146/2021,8a6347f3cbd5,0
a9c424b7829d_00150-00003685/2021-56_147/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.125,00",00150-00003685/2021-56,147/2021,41570ab659cb,0
a9c424b7829d_00150-00003686/2021-09_148/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.600,00",00150-00003686/2021-09,148/2021,c98c249c0c0f,0
a9c424b7829d_00150-00003688/2021-90_150/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.300,00",00150-00003688/2021-90,150/2021,ee3bafb21771,0
a9c424b7829d_00150-00003689/2021-34_151/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 1.850,00",00150-00003689/2021-34,151/2021,6fb9e81da799,0
a9c424b7829d_00150-00003925/2021-12_152/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 4.475,00",00150-00003925/2021-12,152/2021,24625f8c6585,0
a9c424b7829d_00150-00003929/2021-09_153/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.225,00",00150-00003929/2021-09,153/2021,7d8f54a67961,0
a9c424b7829d_00150-00003930/2021-25_154/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 10.525,00",00150-00003930/2021-25,154/2021,2e4b761b6c83,0
a9c424b7829d_00150-00003931/2021-70_155/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 2.875,00",00150-00003931/2021-70,155/2021,543d88d24f5d,0
a9c424b7829d_00150-00003932/2021-14_156/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.225,00",00150-00003932/2021-14,156/2021,66de8024def7,0
a9c424b7829d_00150-00003935/2021-58_157/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 7.150,00",00150-00003935/2021-58,157/2021,9351347671bb,0
a9c424b7829d_00150-00003939/2021-36_158/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.275,00",00150-00003939/2021-36,158/2021,d71a37989c06,0
a9c424b7829d_00150-00003940/2021-61_159/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.800,00",00150-00003940/2021-61,159/2021,999770e950e3,0
a9c424b7829d_00150-00003941/2021-13_160/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 5.275,00",00150-00003941/2021-13,160/2021,06973d1406b3,0
a9c424b7829d_00150-00003945/2021-93_161/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.150,00",00150-00003945/2021-93,161/2021,edbc5ae67c77,0
a9c424b7829d_00150-00003947/2021-82_162/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 7.175,00",00150-00003947/2021-82,162/2021,414c01c227e9,0
a9c424b7829d_00150-00003949/2021-71_163/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 1.825,00",00150-00003949/2021-71,163/2021,9e7943947811,0
a9c424b7829d_00150-00003950/2021-04_164/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 4.750,00",00150-00003950/2021-04,164/2021,5f5bae258536,0
a9c424b7829d_00150-00003957/2021-18_166/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 4.375,00",00150-00003957/2021-18,166/2021,4005b58962bc,0
a9c424b7829d_00150-00003992/2021-37_167/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.975,00",00150-00003992/2021-37,167/2021,cdff6a2f779a,0
a9c424b7829d_00150-00004044/2021-19_168/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.150,00",00150-00004044/2021-19,168/2021,5139f2a3c4ec,0
a9c424b7829d_00150-00004046/2021-16_169/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 4.250,00",00150-00004046/2021-16,169/2021,800997483d89,0
a9c424b7829d_00150-00004140/2021-67_170/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 8.175,00",00150-00004140/2021-67,170/2021,485215bfec93,0
a9c424b7829d_00150-00004090/2021-18_171/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 7.150,00",00150-00004090/2021-18,171/2021,34fca16ec130,0
a9c424b7829d_: 00150-00003848/2021-09_172/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 1.850,00",: 00150-00003848/2021-09,172/2021,fc932e20c7fc,0
26297341fa1a_00150-00003810/2021-28_173/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados;,"R$ 3.750,00",00150-00003810/2021-28,173/2021,687b03118e8e,0
a9c424b7829d_00150-00003377/2021-21_174/2021,O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.150,00",00150-00003377/2021-21,174/2021,eeb4b74a5d5c,0
c70864a610a1_00147-00000322/2021-17_05/2021,"aquisição de material de consumo de gêneros alimentícios - ÁGUA, Tipo: POTÁVEL, Tipo de Mesa. Vigência: a partir de 06 de maio de 2021 a 05 de maio de 2022","R$ 3.844,80",00147-00000322/2021-17,05/2021,03c3e9f705bc,0
08c39556877e_00308-00000370/2021-25_03/2021,"Contratação de Serviços de Telecomunicações. Descrição: STFC local para linhas diretas não residenciais, assinatura terminal analógico não residencial (serviço telefônico fixo comutado STFC, LDN e solução de telefonia fixa corporativa baseada na tecnologia VoIP)","R$ 25.200,00",00308-00000370/2021-25,03/2021,34c8172e0c3e,0
c31cf3a7026a_00040-00001879/2020-10_44087/2021,"A prestação de serviço de suporte especializado para as manutenções evolutivas, preventivas e corretivas na ferramenta RAID Collections da Mobileum e todos os subserviços correspondentes, a fim de manter e evoluir a solução de cobrança desta Secretaria, visando atender às necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC/DF), conforme condições e especificações constantes no Termo de Referência, no Edital do Pregão Eletrônico Nº 052/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos e na Proposta de Preço","R$ 3.720.000,00",00040-00001879/2020-10,44087/2021,6328fe92a57f,0
cb69a459be4c_00040-00025452/2021-98_44125/2021,"aquisição de material (fechaduras e cadeados) e a contratação de empresa especializada na prestação de serviços de chaveiro, conforme especificações e condições constantes no Termo de Referência, no Edital de Pregão Eletrônico nº 051/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, na Ata de Registro de Preços SEI-GDF n.º 0091/2021, e na Proposta de Preços","R$ 102.113,55",00040-00025452/2021-98,44125/2021,567c1d53e50c,0
855c1843d3f9_041.001.539/2021_301/2021,Locação de imóvel para a instalação de ponto de atendimento do BRB,"R$ 1.260.000,00",041.001.539/2021,301/2021,4f7ac2b4ab4c,0
855c1843d3f9_041.001.728/2021_307/2021,Locação de imóvel para a instalação de ponto de atendimento do BRB,"R$ 642.000,00",041.001.728/2021,307/2021,56a3d1935fff,0
42e70c56bb44_041.001.118/2021_311/2021,Prestação de serviço de Avaliação Atuarial Integrada dos planos de benefícios patrocinados pelo BRB,"R$ 207.043,01",041.001.118/2021,311/2021,d8e08da8b21d,0
9ccc0418f1d1_00080-00123867/2021-87_49/2021,a aquisição de gêneros alimentícios perecíveis (pão careca) por meio de Registro de Preços para o Programa de Alimentação Escolar do Distrito Federal (PAE-DF),"R$ 8.076.265,50",00080-00123867/2021-87,49/2021,38420268eddb,0
0cbbbd2e3fef_00015-00010577/2021-94_02/2021,"O Contrato tem por objeto a contratação de empresa para a aquisição de gênero alimentício - água potável, consoante especifica o Edital de Pregão Eletrônico nº 131/2020- COLIC/SCG/SPLAN/SEEC-DF (Doc. SEI! 65931224), que passam a integrar o presente Termo","R$ 6.237,00",00015-00010577/2021-94,02/2021,3ab9d3011af2,0
6055b43e8cf1_041.000.759/2021_260/2021,Prestação dos serviços de manutenção preventiva e corretiva dos no-breaks de diversas dependências do BRB,"R$ 232.599,84",041.000.759/2021,260/2021,0d72800b9b78,0
160d9d763792_00400-00019724/2020-01_11/2021,"Aquisição de uma licença vitalícia EPP+ do software TQS versão 22 (software de cálculo estrutural para estruturas de concreto armado), incluindo o suporte técnico para instalação dos produtos na Coordenação de Engenharia e Arquitetura, consoante especifica o Projeto Básico e a Proposta, que passam a integrar o presente Termo","R$ 11.700,00",00400-00019724/2020-01,11/2021,1475ef8edbef,0
3ebfe1c12910_00040.00006613/2021-44_44578/2021,"Objeto é a contratação de serviços a serem executados de forma contínua, por inexigibilidade de licitação, correspondentes ao fornecimento e distribuição de energia elétrica à Secretaria de Estado de Economia do Distrito Federal - SEEC, necessários ao funcionamento das instalações Agência de Atendimento da Receita de Taguatinga/SUREC/SEEC, localizada na CNA 03, Praça do DI SANTOS DUMONT, Taguatinga Norte, sob o registro identificador - CEB nº 850.681-7","R$ 369.963,06",00040.00006613/2021-44,44578/2021,ac9a76509783,0
fabc100784d9_04011-00002314/2021-01_16/2021,"contratação de empresa para prestação de serviços de manutenção predial, com fornecimento de peças, equipamentos, materiais, insumos e mão de obra, na forma estabelecida nas planilhas não desoneradas do catálogo de composições e insumos diversos descritos no Sistema Nacional de Pesquisa de Custos e índices da Construção Civil SINAPI, a fim de atender às necessidades desta Secretaria de Estado da Mulher do Distrito Federal, conforme especificações e condições do Termo de Referência nº 7 - SMDF/SUAG/DILOG/GEMAT/NUAAD (72322736), Edital de Pregão Eletrônico SRP nº 110/2020 - COLIC/SCG/SPLAN/SEEC-DF (72325857), Ata de Registro de Preços nº 259/2020 (72326325)","R$ 1.083.635,41",04011-00002314/2021-01,16/2021,8094ad5647a7,0
eba6317f84d6_00193-00001298/2021-51_00193-00001298/2021-51,"O contrato tem por objeto a concessão de patrocínio em favor da PATROCINADA para a realização do 4ª Mostra de Tecnologia Brasília Mais TI, que será realizado na modalidade HÍBRIDA, no Clube de Engenharia de Brasília, nos dias 24 E 25 DE NOVEMBRO DE 2021","R$ 70.000,00",00193-00001298/2021-51,00193-00001298/2021-51,214e78fdcc19,0
6b155aba1cd1_00133-00002463/2021-14_17/2021,"Tem por objeto a contratação de empresa especializada visando substituir, gradativamente - por meio da Eficientização Energética, Luminária VS (Vapor de Sódio), por Luminária de LED a iluminação pública da Região Administrativa de Brazlândia- Unidade: UN","R$ 277.328,04",00133-00002463/2021-14,17/2021,32396a5fc556,0
3d9364bfbab6_00040-00045718/2021-19_45383/2021,"a aquisição de fitas para backup Ultrium LTO-7, fitas de limpeza e etiquetas com código de barras, ITEM 03, para atender as necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC-DF), nos termos, condições e especificações estabelecidas no Termo de Referência; do Edital de Pregão Eletrônico Nº 125/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos; e da Proposta de Preço, que passam a integrar o presente Termo, independentemente de sua integral transcrição","R$ 5.628,30",00040-00045718/2021-19,45383/2021,6c24960902af,0
132be85ea7ce_04001-0000000403/2021-41_43958/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 33.067,63",04001-0000000403/2021-41,43958/2021,bdebb8af498a,0
132be85ea7ce_04001-0000000304/2021-60_43983/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 4.290,75",04001-0000000304/2021-60,43983/2021,c42115dc0358,0
8ae3bc467624_04026-00032584/2021-60_17/2021,"contratação de empresa especializada na prestação de serviços de copeiragem e garçom de forma contínua, com fornecimento de materiais, para atender as unidades da Secretaria de Estado de Administração Penitenciária do Distrito Federal, consoante especifica o Edital de Pregão Eletrônico nº 37/2020-SSPDF e Ata de Registro de Preço nº 17/2020, em consonância com a Publicação do Aviso de Adjudicação e Homologação do Pregão Eletrônico nº 37/2020-SSP/DF, Solicitação de Compras SEAPE/SUAG/COAD/DISOP, Autorização de Compras, Informação de Disponibilidade Orçamentária, Declaração de Adequação Orçamentária e Financeira, Nota de Empenho 2021NE00510, Nota Técnica nº 220/2021 - SEAPE/AJL e Ato Autorizativo, da Lei nº 10.520/2002, pelo Decreto Federal nº 10.024/2019, recepcionado no DF pelo Decreto distrital nº 40.205/2019 e da Lei nº 8.666/1993 e alterações subsequentes, além de outras normas aplicáveis à espécie","R$ 469.349,04",04026-00032584/2021-60,17/2021,0eba90facd91,0
bb4b7098b426_00050-00000518/2021-08_58/2021,"A contratação de instituição de ensino superior para capacitação de 10 (dez) servidores da Secretaria de Estado de Segurança Pública do Distrito Federal no curso ""PÓS-GRADUAÇÃO LATO SENSU EM SAÚDE MENTAL (EAD)"" e 15 (quinze) no curso ""PÓS-GRADUAÇÃO LATO SENSU EM INTELIGÊNCIAS MÚLTIPLAS E MINDFULNESS (EAD) , consoante especifica o Projeto Básico - SSP/SEGI/SUAG/COPLAN/GEAP e a Proposta de Empresa","R$ 94.500,00",00050-00000518/2021-08,58/2021,d86ea318de02,0
dce7364bf5c9_00050-00011038/2020-83_39/2021,"01 (uma) tela portátil para projeção e 02 (dois) flashs a bateria para câmera Cânon, de acordo com as especificações e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 19/2021 - SSP (64513840) e Proposta da Contratada (65596748)","R$ 8.574,00",00050-00011038/2020-83,39/2021,54266be22f98,0
4eaafd94dfab_00050-00011038/2020-83_40/2021,"aquisição de 01 (um) rotulador de mesa, de acordo com as especificações e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 19/2021 - SSP (64513840) e Proposta da Contratada (65596748)","R$ 4.020,00",00050-00011038/2020-83,40/2021,0acaeebeb97e,0
1ee3508d1707_00050-00005753/2021-68_49/2021,"contratação de empresa especializada na solução integrada de monitoramento e rastreamento eletrônico de pessoas, consoante especifica o Termo de Referência - SSP/SUAG/COPLAN/DIPLAN/GEIP nº10, Edital de Licitação do Pregão Eletrônico nº 22/2021-SEFAZ/TO, Ata de Registro de Preços SEFAZ/TO e da Proposta Comercial da Contratada","R$ 1.329.600,00",00050-00005753/2021-68,49/2021,e6b1be9d63ab,0
