objeto_contrato,valor_contrato,hash,versao_idx
"08 (oito) NOTEBOOKS, com as especificações constantes do item 3 da Ata de Registro de Preços n°09/2021-SEAPE; 165 (cento e sessenta e cinco) MONITORES, com as especificações constantes do item 2 da Ata de Registro de Preços n° 09/2021-SEAPE; e 165 (cento e sessenta e cinco) COMPUTADORES, com as especificações constantes do item 1 da Ata de Registro de Preços n°09/2021-SEAPE, conforme especifica o Edital de PREGÃO ELETRÔNICO Nº 009/2021 - SEAPE/DF, Autorização de Despesa e Empenho, Ato Autorizativo, Declaração de Orçamento e Nota técnica nº 283 - SEAPE/AJL","R$ 1.049.290,00",739d287ef86a,0
"O Contrato tem por objeto a aquisição de 01 (um) caminhão tipo cavalo mecânico , zero quilômetro, para transportar a Unidade Móvel de Atendimento do Na Hora, Unidade Itinerante que prestará atendimento ao Público do Na Hora","R$ 640.000,00",0d878f53cdd9,0
"O Contrato tem por objeto a aquisição de 01 (um) semirreboque adaptado com instalações, mobiliários e equipamentos em conformidade com as especificações técnicas, quantidades e condições estabelecidas no Anexo I Especificações Técnicas","R$ 1.305.000,00",db7bb8af51f6,0
"Aquisição de Dispositivo de Proteção Contra Surto (DPS), Marca/Modelo: Embrastec/DPS Linha Flex Linksytem Código F505002+F500045, para proteção das Câmeras de Videomonitoramento no Distrito Federal, para Secretaria de Estado de Segurança Pública do Distrito Federal, com recursos provenientes do Fundo Nacional de Segurança Pública (FNSP), consoante especifica o Edital de Pregão Eletrônico nº 56/2020 e Publicação da Ata de Registro de Preços n° 02/2021 -SSP/DF","R$ 92.000,00",5928536fc77d,0
"Aquisição de Nobreaks 300 W/600 VA, Marca/Modelo: Ragtech New Save 600 VA Cod. 420, para proteção das Câmeras de Videomonitoramento no Distrito Federal, para Secretaria de Estado de Segurança Pública do Distrito Federal, com recursos provenientes do Fundo Nacional de Segurança Pública (FNSP), consoante especifica o Edital de Pregão Eletrônico nº 56/2020 e Publicação da Ata de Registro de Preços n°02/2021 -SSP/DF","R$ 60.000,00",d3c48b89fb8b,0
"a aquisição de 04 (quatro) veículos automotores, MARCA FIAT, MODELO MOBI LIKE 1.0L FLEX, veículo zero quilômetro","R$ 176.000,00",877d12cb8ef5,0
"A prestação de serviços de agenciamento de viagens, compreendendo a reserva, emissão, marcação, remarcação e cancelamento de bilhetes de passagens aéreas (nacionais e internacionais) e terrestres (nacionais apenas), a fim de atender aos órgãos e entidades que compõem o Complexo Administrativo do Distrito Federal","R$ 90.000,01",d4b529321429,0
"Aquisição de licenças de softwares básicos de infraestrutura de nuvem privada VMware Cloud Fundation, licenciamento de sistema operacional SUSE Enterprise Linux, licenciamento de sistema operacional Windows Server, necessários à composição e operação de ambiente de virtualização do BRB","R$ 2.359.000,00",c30951c762b0,0
Prestação de serviços de assessoria técnica e administrativa nas áreas de arquitetura e engenharia para atuarem nas dependências do BRB,"R$ 3.079.999,92",bd7116dfd847,0
"Prestação de serviços de CHAVEIROS, consoante especifica a Ata de Registro de Preços nº 91/2021","R$ 2.730,00",152e377a22b6,0
Locação de acessos de telecomunicações visando acesso ao ponto de presença da RTM,"R$ 80.842,68",e098cef537a1,0
Contratação de Monitoramento e Gerenciamento de sistemas e redes pela RTM,"R$ 27.646,92",d8a4b0b3c481,0
Locação de bem móvel,"R$ 29.000,88",eac064005ac3,0
"O Contrato tem por objeto a contratação de empresa especializada para prestação Registro de Preços com vistas a eventual contratação de Serviços de Telecomunicações (serviço telefônico fixo comutado STFC, LDN e solução de telefonia fixa corporativa baseada na tecnologia VoIP), a fim de atender às necessidades das Administrações Regionais, órgãos que compõem a estrutura administrativa do Distrito Federal, especifica o Edital de nº 142","R$ 23.420,04",8172e00c5821,0
"a contratação de empresa pelo Distrito Federal, por meio da Secretaria de Estado de Educação do Distrito Federal SEE/DF para construção de Centro de Educação da Primeira Infância (CEPI), Creche Tipo 1 (projeto próprio), localizado na EQNP 08/12, Área Especial - Ceilândia/DF","R$ 4.248.735,16",ae55edc1c132,0
"a aquisição de gêneros alimentícios perecíveis ""Ovo de Galinha"", por meio de Registro de Preços, para o Programa de Alimentação Escolar do Distrito Federal (PAE/DF)","R$ 4.494.546,00",b5a92d684c24,0
"Contratação de empresa especializada na prestação de Serviço de agenciamento de viagens e aquisição de passagens aéreas nacional, consoante específica o Edital de Licitação de Pregão Eletrônico nº 143/2020 (Doc. Sei nº 69691513) e Ata de Registro de Preços nº 020/2021 (Doc. Sei nº 68794707)","R$ 10.000,00",a2468d8cccc7,0
"a contratação de empresa para o fornecimento de solução de gerenciamento de planejamento de contratações, com fornecimento de serviço de implantação, treinamento e suporte técnico por 24 (vinte e quatro) meses, visando atender às necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC-DF), de acordo com as quantidades, especificações e condições do Termo de Referência, do Edital de Licitação de Pregão Eletrônico nº 66/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, da Ata de Registro de Preços nº 0114/2021, da Solicitação de Saldo de Ata - SSA nº 4509/2021, da Aprovação de Solicitação de Saldo de Ata nº 5047/2021 e da Proposta de Preço e sua atualização","R$ 4.292.500,00",25406fe91e89,0
"a contratação de empresa para construção de Centro de Educação da Primeira Infância (CEPI), Creche Tipo 1 (projeto próprio), localizada na Rua Primavera, Lote 46, Vila DVO, Gama/DF","R$ 3.747.268,10",b84878e01b04,0
"associação de pessoas portadoras de deficiência física, sem fins lucrativos e de idoneidade comprovada, para prestação de serviços especializados em gestão e tratamento documental e arquivístico, incluindo atividades da transferência ordenada de documentos, higienização, preparação, digitalização de documentos, assinatura digital, conversão de documentos em mídia especial (CDs, DVDs, áudios, lmes, negativos, rolos e vídeos), tratamento de imagens, indexação de documentos com reconhecimento de caracteres (OCR), microfilmagem de documentos, classi cação, ordenação documental, diagnóstico, inventário, catalogação, elaboração de instrumentos arquivísticos (código de classi cação e tabela de temporalidade documental e descrição arquivística, conforme a Norma Brasileira de Descrição Arquivística - NOBRADE), com regime de dedicação exclusiva de mão de obra pelo período de 12 (doze) meses, para atender aos órgãos do Complexo Administrativo do Distrito Federal, no valor total estimado de R$ 14.708.066,51 (Quatorze milhões, setecentos e oito mil, sessenta e seis reais e cinquenta e um centavos), procedentes do Orçamento do Distrito Federal nos termos da Lei Orçamentária Anual, com prazo de vigência de 12 meses, a contar de 04/11/2021","R$ 14.708.066,51",8ede453cdcae,0
"Solução para controladoria de ativos, passivos, compliance, custódia, gestão de carteiras, contabilidade e suporte técnico aos sistemas","R$ 665.300,46",de4e900a1db9,0
"prestação de Serviço Telefônico Fixo Comutado STFC, contemplando ligações do tipo FIXO-FIXO e FIXO-MÓVEL, sob a modalidade LOCAL e Longa distância-LDN","R$ 114.719,52",ff59a91e110e,0
"Prestação de serviço sob demanda de Manutenção Predial para atendimento ao Terminal Rodoviário de Brazlândia - Centro e demais Terminais Rodoviários e Estações do BRT-Sul, no Distrito Federal","R$ 1.420.241,00",b0a14230bbe3,0
aquisição de equipamentos para aparelhamento/substituição/melhoramento do Laboratório de Solos (NULSO) do Departamento de Estradas de Rodagem do Distrito Federal (DER/DF),"R$ 29.400,00",bb5b01cb89d7,0
"O Contrato tem por objeto a contratação de empresa especializada na prestação de serviços de preparo, fornecimento, transporte e distribuição de lanches e refeições - café da manhã, almoço, lanches, jantar, ceia noturna, lactário e refeições rápidas, consoante especifica o Edital de Pregão Eletrônico SRP nº 13/2021 (77331245), o Termo de Referência - SEDES/SEEDS/SUBSAN/CSAN/DIRET (68683338) que passam a integrar o presente Termo, independente de transcrição","R$ 4.520.733,60",36ad3622f3d5,0
"cooperação técnica e o intercâmbio de conhecimentos, informações e experiências, visando à implantação, gestão e expansão dos canais de rádio e televisão dos legislativos","R$ 4.500,00",5ad9dc2ced09,0
Locação de imóvel para a instalação de ponto de atendimento do BRB,"R$ 624.000,00",855c1843d3f9,2
"a contratação de empresa especializada na prestação de serviços continuados de manutenção preventiva, preditiva, corretiva e assistência técnica, de elevadores da Secretaria de Estado da Economia (SEEC), marca Fujitec, fora do prazo de garantia, conforme condições, quantidades, exigências e estimativas descritas no Edital de Licitação de Pregão Eletrônico nº134/2021 - COLIC/SCG/SPLAN/SEEC-DF, do Termo de Referência - SEEC/SEGEA/SUAG/COGEPRO e da Proposta de Preço","R$ 119.712,00",a2e93791a424,0
"a aquisição de gêneros alimentícios não perecíveis - Feijão Carioca in natura, por meio de Registro de Preços, para o Programa de Alimentação Escolar do Distrito Federal - PAE/DF","R$ 2.185.189,65",c454a53afb13,0
"Aquisição de insumos para realização de exames de histocompatibilidade (crossmatch), por importação direta, para atender à população que está na fila de transplantes no Distrito Federal","R$ 96.740,64",96806679d460,0
Contratação de Apoio Técnico Especializado com repasse de conhecimento para os serviços de configuração e administração da ferramenta de Gestão Integrada de Serviços de TI do BRB,"R$ 49.900,00",e168ac64b7bb,0
fornecimento de Concreto Betuminoso Usinado a Quente CBUQ,"R$ 11.949.750,00",f7f07cbaa454,0
"aquisição de solução composta por software específico para confecção de projetos de Engenharia e Arquitetura, com treinamentos e consultoria/assessoria técnica para implantação da metodologia BIM (Bullding Information Modeling - Modelagem de informações da Construção) na Coordenação de Engenharia e Arquitetura-COENG da Secretaria de Estado de Segurança Pública do Distrito Federal-SSPDF, conforme especifica o Edital de Licitação do Pregão Eletrônico nº 24/2021-SSPDF e Proposta da Contratada","R$ 283.900,00",3143edf20da7,0
"prestação e utilização do serviço público de energia elétrica entre a distribuidora e o consumidor, de acordo com as Condições Gerais de Fornecimento de Energia Elétrica e demais regulamentos expedidos pela Agência Nacional de Energia Elétrica - ANEEL","R$ 58.796,62",f17652add5c9,0
"O Contrato tem por objeto a aquisição de 06 (seis) licenças, bem como a concessão de cortesia de 1 (uma) senha, para 1 (um) usuário, perfazendo o total de 7 (sete) usuários da ferramenta de pesquisa e comparação de preços denominada BANCO DE PREÇOS, praticados pela Administração Pública para atender as demandas da Secretaria de Estado de Justiça e Cidadania do Distrito Federal, no âmbito da Diretoria de Aquisições, Diretoria de Contratos, Diretoria de Convênios, SUBNAHORA e Conselho dos Direitos da Criança e do Adolescente do Distrito Federal (CDCA), conforme especificações e condições estabelecidas no Projeto Básico (66612044), da Proposta (66976359 e 71668985), da Justificativa de Inexigibilidade de Licitação (67598479), baseada no inciso I, art. 25, c/c art. 26 e com as demais disposições da Lei nº 8.666, de 21 de junho de 1993","R$ 52.200,00",b0f92b454dc5,0
"aquisição de equipamentos de proteção individual e outros utensílios para Trabalhadores Ciclistas de Aplicativos de Entregas, como Camisa de Manga Longa, colete com faixas refletivas, Farol para bicicletas, tranca para Bicicleta com segredo, Capacete para ciclistas, Campainha para bicicletas, Sinalização noturna, espelho retrovisor do lado esquerdo, bateria externa para celular, kit reparo para pneus, bolsa porta celular para bicicleta e Luvas de Ciclismo, a fim de atender às necessidades mínimas de segurança desses profissionais em consonância com a Lei nº 9.503, de 23 de setembro de 1997, bem como o planejamento estratégico da Secretaria de Estado de Trabalho do Distrito Federal, consoante especifica o Edital de Licitação- P.E de SRP nº 21/2021 (74727081), a da Ata de Registro de Preços nº 40/2021 (SEI 75921383), o Termo de Referência - Anexo I do edital (74727081) e a Proposta (75831366)","R$ 384.000,00",adc08fb8283b,0
"aquisição de equipamentos de proteção individual e outros utensílios para Trabalhadores Ciclistas de Aplicativos de Entregas, como Camisa de Manga Longa, colete com faixas refletivas, Farol para bicicletas, tranca para Bicicleta com segredo, Capacete para ciclistas, Campainha para bicicletas, Sinalização noturna, espelho retrovisor do lado esquerdo, bateria externa para celular, kit reparo para pneus, bolsa porta celular para bicicleta e Luvas de Ciclismo, a fim de atender às necessidades mínimas de segurança desses profissionais em consonância com a Lei nº 9.503, de 23 de setembro de 1997, bem como o planejamento estratégico da Secretaria de Estado de Trabalho do Distrito Federal, consoante especifica o Edital de Licitação- P.E de SRP nº 21/2021 (74727081), a da Ata de Registro de Preços nº 41/2021 (SEI 75925827), o Termo de Referência - Anexo I do edital (74727081) e a Proposta (75840353)","R$ 226.180,00",2eed8c7cb3a7,0
"aquisição de equipamentos de proteção individual e outros utensílios para Trabalhadores Ciclistas de Aplicativos de Entregas, como Camisa de Manga Longa, colete com faixas refletivas, Farol para bicicletas, tranca para Bicicleta com segredo, Capacete para ciclistas, Campainha para bicicletas, Sinalização noturna, espelho retrovisor do lado esquerdo, bateria externa para celular, kit reparo para pneus, bolsa porta celular para bicicleta e Luvas de Ciclismo, a fim de atender às necessidades mínimas de segurança desses profissionais em consonância com a Lei nº 9.503, de 23 de setembro de 1997, bem como o planejamento estratégico da Secretaria de Estado de Trabalho do Distrito Federal, consoante especifica o Edital de Licitação- P.E de SRP nº 21/2021 (74727081), a da Ata de Registro de Preços nº 43/2021 (SEI 75932496), o Termo de Referência - Anexo I do edital (74727081) e a Proposta (75860314)","R$ 58.000,00",13da2b878986,0
